state,repeat,command,command_label,status,payload,payload_bytes,changed_from_baseline,error,log_file,send_header,listen_header,channel_parameter_status,channel_parameters,raw_payloads
off_after_fault,1,220600,direct long-coding read DID; latest live baseline returns 620600 + 30-byte coding,no_response,,,,,logs\bcm_off_after_fault_20260502_0003_off_after_fault_r01_tp20_snapshot.txt,338,300,defaulted,"{""block"":15,""T1"":255,""T2"":255,""T3"":255,""T4"":255}","[{""timestamp"":""2026-05-02T19:00:55.631"",""source"":""20C00010000301"",""header"":""220"",""payload"":""00D00003380301"",""tp20_label"":""TP2.0 application/control frame type=0 seq=0""}]"
